"point","aud","cad","chf","eur","gbp","jpy","nzd","sek","usd"
"03y09y",4.19677312742211,3.25776802075748,1.82499953232723,2.62976929040594,3.02326454764618,0.875625293496521,4.1160178321896,2.53206825055929,3.34983193732514
"04y09y",4.27403702896576,3.35632423732079,1.88295120822729,2.65049550661148,2.96872761348584,0.98344848794487,4.15956035123203,2.507893644794,3.39978377873199
"05y09y",4.32285446559835,3.46790397995781,1.92770041519187,2.65687685433509,2.932950234801,1.08658797519806,4.21026631448369,2.48912969208803,3.44767149694373
"06y09y",4.33930192157981,3.55215244266833,1.95730998676601,2.64398014639856,2.91162105721127,1.17802950102135,4.24902458703068,2.46061198362349,3.48211832785132
"07y09y",4.33051515657948,3.61311304470607,1.96624093733326,2.6053287609631,2.90886413613872,1.26000929992358,4.27745756936337,2.43951609885261,3.50984793022611
"08y09y",4.29328924318174,3.65303061671973,1.95831577561098,2.53825336705121,2.91081378410816,1.33929641189582,4.29696827429629,2.40120892330986,3.52583795026847
"09y09y",4.23620460992598,3.68199245317437,1.94079250616309,2.4454263434917,2.92333277543252,1.41267402234651,4.31557297224937,2.3488499950524,3.52306857362451
"10y09y",4.16498192645549,3.7016447089364,1.90445519380278,2.32746916233924,2.89916026882693,1.47855169872375,4.3306058626758,2.3031464443311,3.50107876114346
"11y09y",4.07253164399902,3.69427439467276,1.8546091337509,2.19844305451242,2.86753202036276,1.53474077340038,4.33786562522866,2.26078130511725,3.4628833916159
"12y09y",3.96017320013674,3.65428214253233,1.79716642045397,2.06809382177245,2.84050243773224,1.57959460905168,4.33792316157914,2.21940333089169,3.40969838072313
"13y09y",3.83305232371886,3.58451254041791,1.73529172260555,1.94067720517638,2.81678689436535,1.61308136702188,4.33260975391642,2.17918587937207,3.34347010732001
"14y09y",3.69759203421202,3.49068797710975,1.67221307319262,1.81984744767563,2.79476784379896,1.63569283488868,4.32464283974251,2.14028324026804,3.26742326070788
"15y09y",3.56170735179253,3.38096283505804,1.61166440132628,1.70954130838898,2.77228052073734,1.64813356559181,4.31784435574009,2.10283144979749,3.18589714076289
"16y09y",3.43363106691604,3.26467456689217,1.55717592192205,1.61304857249255,2.74715703897132,1.65144017455,4.31622008433656,2.06695978675828,3.1037408060236
"17y09y",3.31786065269515,3.14785418654015,1.50971044631428,1.52999684152962,2.71907343865049,1.64731375919042,4.32073797593183,2.03283125630185,3.02415082130331
"18y09y",3.21784994442302,3.03547930079896,1.46957352985637,1.45912771483304,2.6881999893104,1.63758483042094,4.33128441604198,2.00061889333861,2.94980883108666
"19y09y",3.13689276986667,2.93286680335955,1.43673665230024,1.39851396088812,2.65486917435685,1.6243180833837,4.34746965663268,1.97049514183922,2.88352140910033
"20y09y",3.07806833710112,2.84578574663986,1.41072503801595,1.34533450810042,2.61962979576592,1.60989085112202,4.36862777328554,1.94263164377395,2.82826148535458
"21y09y",3.04447745506757,2.77996660660508,1.39110604175607,1.296849551616,2.58301055386599,1.59664974750752,4.3940582672667,1.9172001430761,2.78698730539228
"01y10y",4.09236136513977,3.27124448972673,1.71484804660832,2.63914956841629,3.223540205135,0.715122975750785,4.17792532884578,2.6429253745161,3.39661128302475
"02y10y",4.1423053832002,3.24849590054655,1.78872450447455,2.62364815005106,3.09371280865178,0.820576807815212,4.12129626441704,2.5642792891622,3.34109573924005
"03y10y",4.21857875969745,3.30697247323966,1.84782877288036,2.63262668210355,3.01458101902512,0.923739267187256,4.13969309664947,2.517703628611,3.3747084767713
"04y10y",4.2847493597609,3.40384287526359,1.89753261860946,2.63984450843256,2.96054616497185,1.02857902007948,4.18258638860948,2.49148530142629,3.41995875851812
"05y10y",4.31980605983641,3.50667798874126,1.93211844902032,2.63042614672906,2.92539018008406,1.12864105828472,4.22883231126501,2.47022185703492,3.46047517163393
"06y10y",4.32028702108666,3.57857270109987,1.95007631907517,2.60042607187641,2.90524335832584,1.2174824215823,4.26109544603965,2.44028875588566,3.48582101886783
"07y10y",4.29638452218737,3.62651193640169,1.94889095573078,2.54744112072824,2.90211280142271,1.29660990988035,4.28360006108778,2.41713121740309,3.50375576211502
"08y10y",4.24673655910454,3.6534722614622,1.93311381001046,2.47071691820902,2.90285514837562,1.37183844089455,4.29861232896576,2.37858863502744,3.51031021306579
"09y10y",4.17966282626712,3.66850474348529,1.90982931109623,2.37357554466865,2.91251117265335,1.44008973757114,4.31362545839285,2.3275228518645,3.49924096855986
"10y10y",4.10090963065018,3.67306307347287,1.87129575656411,2.25749483405787,2.88831033842763,1.49974927482884,4.32651882395635,2.28258854847907,3.47020751392877
"11y10y",4.0044813528694,3.65161938413503,1.82240100567776,2.13517085028771,2.85654180488486,1.54897313539363,4.33357238032941,2.24081790602578,3.42616059214776
"12y10y",3.89123003636453,3.60104254093405,1.76709174413085,2.01244380539694,2.82875113107238,1.58744973336008,4.33462582620361,2.2001094945425,3.36898282976668
"13y10y",3.76594886448253,3.52477024107366,1.70786829707825,1.8922612553903,2.80398237225366,1.61559893232892,4.33116062826892,2.16063593735294,3.30083429229642
"14y10y",3.63477365741118,3.42843095833147,1.64768603654129,1.77782415537757,2.78078743742677,1.6340320896391,4.32565254839576,2.12255343897343,3.22487825107117
